actual_value	predicted_value
0.007369500000004692	0.067765936
-1.6593654099999835	-1.6464694
-1.3218219100000024	-1.2881062
-0.5539816500000025	-0.5282204
-1.0999895900000123	-1.07567
-0.01556638000000099	0.081810765
-2.2148729499999913	-2.0982625
-0.5473860599999991	-0.46328774
0.0219770499999985	0.029432625
-0.33575706000000416	-0.34086618
-1.473330499999994	-1.5137649
-0.6675535400000054	-0.5728626
0.020657030000004184	-0.05772809
-1.143799410000005	-0.6253345
-1.5805118599999926	-1.4651079
-2.0870971700000123	-2.0172658
-1.2393926700000204	-1.3285065
-0.013399890000000525	-0.21236649
-0.060586389999988555	-0.13768387
0.038329659999996935	-0.106146164
-2.044975539999987	-1.9659969
-1.6752854699999968	-1.5015793
-0.6806315299999905	-0.7465102
-0.4251906100000067	-0.68221575
0.2875682799999968	-0.034044895
-1.427237520000011	-1.0784956
-1.6451420500000093	-1.6662271
-0.46440729999999597	-0.48905718
-0.6051821099999781	-0.38894328
-0.5866000700000082	-0.53598213
-0.7607594299999985	-0.84269124
-0.029620409999997932	-0.19525209
-2.3166185399999986	-1.7679989
-0.19708623999999553	-0.12786303
-0.8413100999999781	-0.6555132
-0.6472234900000071	-0.5934408
-0.04036405000001331	-0.08978592
-1.5827378199999966	-1.676776
-0.1137092300000031	-0.13204902
0.31872827999999664	0.11510018
-0.5386471300000064	-0.5551631
-1.8222602599999984	-1.5447725
-2.9536661499999948	-2.5165997
-0.02564244000000393	-0.035219684
0.8911204799999926	0.030901454
-0.3472299600000124	-0.34595796
-1.2340784700000054	-1.09423
-0.050511859999991415	-0.036745086
0.027946809999983557	-0.31230977
-0.450715019999981	-0.5120145
-0.18438295000000515	-0.29198134
-0.045154380000004934	0.004535407
-1.1608546000000128	-1.2316619
-0.44912624000000356	-0.53376174
-0.01787783999999526	0.027845435
-0.6506864999999973	-0.54919225
-0.18973315999999407	-0.45619646
-1.1976033000000168	-1.2000961
-0.16072838000001433	-0.19757575
-0.9144580000000158	-0.9176998
-1.6514322000000075	-1.5006647
-0.4687779400000007	-0.2225945
-0.19402113999998072	-0.14155516
-1.2039867100000006	-1.26086
-1.1931314799999964	-1.2218475
-0.33124293000000726	-0.4055516
-1.490442160000006	-1.8530798
-0.2864261600000102	-0.32425788
0.013871180000004202	-0.16099897
-1.7461682199999498	-2.0570629
-1.3065065100000108	-1.5221012
-0.07173686000000679	-0.040571168
-1.5428166899999862	-1.6593626
-0.9892867999999932	-1.1203345
-0.018637630000005956	0.04878921
-1.5138415799999958	-1.4949135
-0.5056036899999778	-0.66998804
-0.09343810999999924	-0.24320605
-2.3085086399999977	-1.4739391
-1.1167682099999947	-1.2054292
-0.26645559000001207	-0.2435002
-1.4432259199999944	-1.3474379
-1.1794276299999975	-1.3319687
-0.2171503100000134	-1.4801785
0.17556772000001253	0.07681977
-0.018492599999992976	-0.04613834
0.320057389999997	0.12110064
-0.543010409999999	-0.4837941
-0.37903482000000643	-0.6978823
-0.11214350000000728	-0.6276658
0.011610619999979477	-0.057070963
-0.6080862000000007	-0.6703636
-0.5525072799999986	-0.33832675
-0.32579063999999924	-0.3269409
-0.1257035300000009	-0.019629274
-0.3011048600000006	-0.28159374
-1.2474329800000046	-1.3294927
0.12578911999998788	0.06511628
0.05117371000000226	0.040248275
-0.5584673100000028	-0.48297852
-1.6129392699999894	-1.7405499
-1.7602697899999864	-1.7145125
-0.6176661400000025	-0.48389703
-0.4528468599999993	-0.27884886
-0.48938358000000015	-0.35471755
-0.6100910499999994	-0.7044625
-0.22752860999999847	-0.33384132
-1.4917579899999875	-1.4132723
-0.8991108700000066	-1.0011435
-0.8945304599999897	-0.986565
-0.010940170000017346	0.04146541
0.011653760000010394	-0.0624633
-0.4174479599999952	-0.39281458
-0.005529140000012589	0.036537096
-0.5788070100000038	-0.44175503
-0.4896786200000047	-0.29895148
-0.6776674700000083	-0.62223166
-1.0892691100000231	-0.8871858
-2.0902648799999977	-1.94396
-0.6745995900000015	-0.5182182
-0.3161204900000012	-0.3141672
-0.3047687400000054	-0.40396166
-0.4007293900000004	-0.59215397
-1.3116777100000174	-1.263566
-1.4915825100000202	-1.5991787
-1.6827170099999957	-1.141832
-2.0103134699999625	-1.9066817
0.30501030000000107	0.21977365
-0.38115922999999974	-0.33875924
-0.3270272900000375	-0.6608221
0.07318758000000081	0.14529201
-1.0728102199999991	-1.1085533
-0.951924190000005	-0.95082676
0.10717671999999823	-0.13819514
-0.22577924000001381	-0.39857695
0.19791115999999853	0.123892166
-1.7398169899999996	-1.5773429
0.19238112000000207	0.19604412
-0.5740584000000037	-0.6316162
-0.0013966899999982019	0.02173207
-0.3246425400000046	-0.4503617
-0.4108878000000029	-0.831425
-0.09891623999999943	-0.42140958
-0.5074167800000051	-0.5681071
-0.1658807499999977	-0.3902881
-0.08212063000001102	-0.18133566
0.05532807000000339	-0.21188939
-2.2824198800000115	-2.099417
0.09964505000000123	-0.03117387
-0.7027537300000031	-0.5540098
-0.6287124700000017	-0.50873107
-0.45171916000000145	-0.38798302
-0.4596059400000083	-0.39461687
-0.7878250399999924	-0.81733125
-0.03711138999999797	-0.13456155
-1.4306425300000054	-0.066359825
-0.9277152200000298	-1.0131284
-0.22034164000003464	-0.47423357
-0.8163428399999955	-0.71352565
-0.6592611299999955	-0.807739
-0.13295443999999712	-0.33281705
-1.142565809999999	-1.2048405
-0.2829316900000034	-0.334454
0.20068450000000304	-0.26611453
-0.6203270900000089	-0.8121176
-0.47318390999999416	-0.4564331
-0.25433091999999213	-0.3145187
-0.5100200999999966	-0.30963573
-1.7473363799999984	-1.79306
-0.8108527900000038	-0.8008549
-0.5319436000000106	-0.43589246
-2.0469375299999992	-2.1360338
-0.39746245000001146	-0.26930055
-0.6305476099999989	-0.8113217
-0.011991729999996537	-0.11461683
-0.06611812000004669	-0.10613931
-0.2943320199999899	-0.20522183
-1.7745385100000046	-1.6593413
-0.5603542800000039	-0.663856
-0.5955700799999786	-0.5677583
-1.5748237399999905	-1.4943376
-0.7837392999999704	-0.71589863
-0.6142935000000076	-0.57612085
-0.011427600000009974	0.08915462
-1.6409666200000057	-1.8629615
-0.11527516000000126	-0.03797319
-1.347045910000011	-1.4125689
-1.2172446700000048	-1.3890786
-0.9698648000000016	-1.0306196
0.04971215999996481	-0.15300724
-0.862110239999998	-0.87117076
-1.3940454100000093	-1.242595
-0.4617084600000023	-0.41720298
0.028621670000008592	0.006302122
-0.07119809999999482	-0.10489194
-0.18954402999999864	-0.37344727
-0.24937677000001734	-0.3710954
-1.405265380000051	-1.0942116
-0.06838619000000357	-0.27507818
-0.4760182199999914	-0.08579574
-0.28680614000000126	-0.37821883
-0.6036579100000008	-0.792024
-0.2228339299999984	-0.20911098
-1.667150000000012	-1.7237527
-2.008623609999992	-1.9275906
-0.9062144700000001	-1.1631386
-2.7132065200000195	-2.5542667
-0.06242761999999935	-0.04798111
0.01941854000001264	0.08538354
-0.10667159000001014	0.116466545
-0.42519523000000525	-0.49668354
-1.387151170000001	-1.5424377
-1.6437924000000148	-1.6658314
-1.2667043300000014	-1.0852125
-0.12247212999999668	-0.07408459
-0.381218319999979	-0.3550805
-1.6912689399999774	-1.7337987
-1.7728325500000235	-1.8522978
-0.1308954499999988	-0.0018877871
-2.2016351100000033	-2.1818252
-0.0008867699999992595	-0.022689566
-1.1001672399999958	-1.0412488
-0.17173966999999912	-0.39435542
0.001809480000000363	0.017075397
-1.541371340000003	-1.5426407
-2.018195170000004	-1.694753
-0.6736949600000113	-0.6311025
-0.11551485000000206	-0.076056175
-0.3859899199999912	-0.34100634
-1.8909625799999983	-1.5943468
-1.2565554299999988	-0.84694254
-0.28249113000000214	-0.41876373
-0.18443778999999516	-0.11029723
-0.0864953900000014	-0.004795965
-2.144531259999999	-2.0940366
-1.3046940700000018	-1.4189794
-0.10387587000000131	-0.16592051
-0.061503360000008556	-0.050114177
-1.4722745999999827	-1.4804864
-0.3240788999999946	-0.46946394
-0.322204410000003	-0.3130873
-0.45985192000001085	-0.16231132
-0.9010257099999972	-0.84069216
-0.09783395000000006	-0.21335956
-0.24290534999999203	-0.3174052
-0.013416720000000382	-0.18465325
-0.4578760799999966	-0.34686184
-1.1713475299999967	-1.302648
-0.30685351999999533	-0.33586642
-0.27686071999999307	-0.11504794
-0.8686353400000026	-0.7881434
-0.2138966200000052	-0.0018593818
0.3944722799999969	0.33297724
-0.9311174199999837	-0.9167523
-0.5820114699999888	-0.43330547
-0.4626633399999971	-0.27196303
-0.9796267800000091	-0.906007
-0.012151469999983178	-0.28633642
-1.4059399399999872	-1.518671
-0.1610908800000086	-0.20272374
-0.31329692999999814	-0.30045685
-1.220518249999989	-1.3593103
0.036358369999996754	-0.0045579784
-1.3467892599999711	-1.249728
-0.27048331000000836	-0.22160712
-0.33609808999999835	-0.49758467
-0.6604437700000201	-0.4186728
-1.7363928600000005	-1.494564
-0.13917882000000326	-0.10261761
-0.4408197299999994	-0.3535936
-0.6263905300000001	-0.5339752
-2.2747063399999856	-1.4096153
-0.5389208200000066	-0.52827734
-0.24259694000000387	-0.27566117
-0.544617150000013	-0.36198676
-1.0196586199999924	-1.1538002
-0.9563643400000128	-0.71388316
-1.2437193299999958	-1.3228756
-1.3666383700000235	-1.3903692
-0.5451409199999997	-0.5092115
-0.32319973999999796	-0.6402207
-0.4785783899999867	-0.49556038
-1.3103009500000038	-1.3881426
-0.610104770000012	-0.7083124
0.011395879999996694	0.0445704
-1.3835688500000085	-1.3002876
-0.8673435000000236	-0.7110436
-0.726942830000004	-0.6100583
-0.050363169999988244	-0.10237944
-0.20696251999999582	-0.25212082
-0.5217938700000015	-0.26206997
0.005245029999992212	0.058713906
-0.7737079800000028	-0.71022654
0.5178590299999914	0.27832985
-1.1552352099999919	-1.0765215
-0.025222790000006157	0.025315031
-2.0409397300000034	-2.4011488
0.1986503599999967	0.0550711
-0.6143989400000063	-0.7015241
0.45561766000001036	0.074011706
-1.9240378200000006	-2.3095958
0.028879220000002093	-0.321615
0.002786809999998141	0.07374666
-0.1529463900000021	-0.096412644
-0.5766887300000203	-0.4495338
-0.659498189999999	-0.593886
-0.7956613999999913	-0.7125153
-0.5594694199999903	-0.5812351
0.14561615000000394	0.14432305
-0.274175650000009	-0.31381232
-0.1426786100000097	-0.071518295
-1.3988279100000138	-1.3419671
0.3349429800000028	0.059258476
-0.6571610399999965	-0.6278607
-0.00021999000001038382	3.9421022e-05
-1.8403691399999982	-1.647991
-0.4100454999999865	-0.43476546
-0.8484164400000136	-0.8514097
-0.10097791000000278	-0.1353675
-0.7557547199999899	-0.5928699
-0.9347394999999974	-0.9880984
-1.2597501499999932	-1.3459009
0.17881243000000246	-0.0205945
-0.014124919999991548	-0.05393867
-1.0925448199999916	-1.1208167
-1.8157859800000065	-1.819328
-0.43751300000000093	-0.46064115
-0.9451076000000196	-0.97704273
-1.6112019799999953	-1.6512808
-0.27831986999999536	-0.27151725
-0.7016641400000108	-0.7327234
-1.837174679999995	-1.8066535
-0.16852674000000256	-0.16010627
-0.24402822000000235	-0.137049
-0.5897865200000023	-0.53418785
-0.014879249999998123	-0.02953757
-0.28541477000000803	-0.361039
-0.4860672200000149	-0.43225515
-1.17878565	-1.1089592
-1.2852255299999964	-1.2490492
-1.5082371399999968	-1.4711093
-0.000770129999997593	-0.20868027
0.013172399999996642	0.07052418
-0.5460162000000164	-0.45490965
-0.48791636999998467	-0.43514633
-0.39752770999998255	-0.45900077
-0.32386141000000457	-0.417949
-1.5435344199999772	-1.6120825
-1.1743738799999957	-1.0782247
-0.16002800000000228	-0.100878865
-0.019575870000002382	-0.009483833
-0.2312195600000191	-0.23835403
-0.08913553000001251	-0.27497858
-0.8716787700000079	-0.6388031
-1.5247671600000015	-1.6753123
-0.0014408100000107282	-0.009407766
-0.003588489999989619	-0.47688887
-0.6141343200000104	-0.51275414
-0.3565846299999773	-0.40916353
-0.5793141600000009	-0.5743701
-0.6507791600000044	-0.6182646
-0.221695709999997	-0.13164842
